investor_id,transaction_type,sip_amount,age_group,gender
INV001794,Lumpsum,37810,26-35,Male
INV000401,SIP,40912,26-35,Male
INV002133,SIP,4192,26-35,Male
INV000553,SIP,897,36-45,Male
INV002134,Redemption,291376,26-35,Male
INV001790,Lumpsum,44621,46-55,Male
INV004851,Lumpsum,234468,26-35,Male
INV001698,SIP,10016,26-35,Male
INV002198,SIP,5293,36-45,Female
INV002122,SIP,15373,46-55,Male
INV002904,SIP,5899,36-45,Male
INV002906,Redemption,323552,26-35,Male
INV003799,SIP,20584,18-25,Male
INV001922,SIP,1196,18-25,Male
INV003191,Lumpsum,27146,18-25,Female
INV000383,SIP,1839,26-35,Female
INV002688,SIP,2426,26-35,Male
INV004064,SIP,5235,26-35,Male
INV002681,SIP,2891,18-25,Female
INV004709,Lumpsum,401820,36-45,Male
INV004926,SIP,467,36-45,Male
INV003009,SIP,2724,26-35,Male
INV004807,SIP,1179,36-45,Male
INV001555,Lumpsum,21851,26-35,Male
INV001277,SIP,26286,18-25,Male
INV001843,SIP,504,46-55,Male
INV004601,Lumpsum,211154,46-55,Male
INV002696,Redemption,447255,18-25,Male
INV004664,SIP,29019,26-35,Male
INV001115,SIP,25561,26-35,Male
INV004789,Redemption,321192,56+,Male
INV003851,Lumpsum,148435,46-55,Male
INV004326,SIP,11057,26-35,Male
INV001024,SIP,3248,18-25,Female
INV002294,Lumpsum,300237,26-35,Male
INV001591,Redemption,516443,56+,Male
INV003824,Lumpsum,207101,26-35,Male
INV001658,SIP,49967,36-45,Female
INV003344,SIP,15659,36-45,Female
INV000093,Redemption,331902,36-45,Female
INV003189,SIP,2093,36-45,Female
INV001899,SIP,8430,26-35,Male
INV003641,SIP,439,26-35,Female
INV002567,Lumpsum,494585,36-45,Male
INV002939,SIP,549,18-25,Male
INV002060,SIP,853,36-45,Male
INV000271,Lumpsum,340513,26-35,Female
INV002723,SIP,6917,36-45,Female
INV002729,Lumpsum,55147,26-35,Female
INV000734,Lumpsum,450470,26-35,Female
INV003655,SIP,4537,36-45,Female
INV003658,Redemption,101876,26-35,Male
INV002911,Lumpsum,135843,26-35,Male
INV000128,Lumpsum,11439,36-45,Female
INV003713,Redemption,30252,36-45,Female
INV002332,Lumpsum,82237,26-35,Female
INV004763,SIP,11290,46-55,Female
INV001286,SIP,9252,36-45,Male
INV002241,SIP,853,36-45,Female
INV002534,SIP,2272,46-55,Male
INV003736,SIP,1757,18-25,Male
INV003296,Lumpsum,354117,26-35,Female
INV003627,SIP,877,36-45,Male
INV000257,Lumpsum,48184,36-45,Male
INV000177,SIP,889,26-35,Male
INV004660,Lumpsum,54839,18-25,Male
INV001369,Redemption,366798,46-55,Male
INV000072,SIP,5755,18-25,Female
INV004978,SIP,8051,46-55,Male
INV001933,SIP,6752,26-35,Male
INV002134,SIP,4454,26-35,Male
INV004653,SIP,1857,46-55,Female
INV003500,SIP,426,26-35,Male
INV004394,SIP,563,26-35,Female
INV004285,SIP,3044,26-35,Male
INV000692,SIP,1897,46-55,Female
INV001418,SIP,432,36-45,Male
INV003450,SIP,432,18-25,Female
INV001550,SIP,4040,18-25,Male
INV002754,SIP,50223,46-55,Male
INV002758,SIP,561,26-35,Male
INV003696,SIP,50697,18-25,Female
INV003225,SIP,1639,26-35,Male
INV001069,Lumpsum,369580,26-35,Male
INV004864,Redemption,173772,26-35,Female
INV001409,SIP,2720,18-25,Male
INV004293,Redemption,79201,36-45,Male
INV002615,SIP,4382,26-35,Female
INV002292,Lumpsum,304133,36-45,Male
INV004228,SIP,1190,26-35,Female
INV000784,SIP,2196,36-45,Male
INV002866,SIP,57572,46-55,Male
INV002342,SIP,1911,26-35,Male
INV003611,Lumpsum,16656,18-25,Male
INV001442,SIP,4271,26-35,Male
INV000751,Lumpsum,73752,36-45,Male
INV001331,SIP,3264,26-35,Male
INV003247,Redemption,333326,46-55,Female
INV002990,Lumpsum,377628,46-55,Female
INV003041,Lumpsum,244213,36-45,Male
INV002183,SIP,407,46-55,Female
INV002224,Lumpsum,252690,26-35,Male
INV000413,Lumpsum,65241,36-45,Female
INV001070,Redemption,535320,26-35,Male
INV001933,Lumpsum,413600,26-35,Male
INV003000,SIP,15067,36-45,Male
INV003981,SIP,2183,46-55,Male
INV003717,Redemption,372160,26-35,Female
INV000675,SIP,526,36-45,Male
INV001787,Redemption,357773,56+,Female
INV000432,SIP,2290,18-25,Female
INV004334,SIP,7515,26-35,Female
INV003374,SIP,8397,26-35,Male
INV001770,SIP,3289,18-25,Male
INV002993,SIP,26402,46-55,Male
INV000286,SIP,2403,26-35,Female
INV003274,SIP,4507,46-55,Male
INV004833,SIP,10936,26-35,Female
INV002745,SIP,2506,18-25,Male
INV002913,Lumpsum,426075,56+,Male
INV000964,Redemption,88262,26-35,Male
INV002308,Lumpsum,415831,26-35,Male
INV004320,Redemption,332548,26-35,Female
INV001794,Redemption,365170,26-35,Male
INV004529,SIP,11516,18-25,Male
INV003179,SIP,1159,36-45,Male
INV000849,SIP,3329,56+,Female
INV004486,SIP,2726,26-35,Male
INV002057,Lumpsum,407002,18-25,Male
INV002592,SIP,2465,26-35,Female
INV000914,Lumpsum,180835,18-25,Male
INV004989,Lumpsum,425386,26-35,Male
INV000489,SIP,9398,18-25,Male
INV001316,Redemption,67435,18-25,Male
INV001221,Redemption,438289,26-35,Female
INV002123,SIP,56938,26-35,Male
INV004973,Lumpsum,253320,26-35,Male
INV004764,Redemption,115662,46-55,Female
INV001644,Lumpsum,278173,18-25,Female
INV002838,SIP,2377,56+,Female
INV003806,SIP,5354,26-35,Male
INV003160,Lumpsum,223412,26-35,Male
INV004482,SIP,7441,18-25,Female
INV001234,Lumpsum,419679,26-35,Male
INV004505,SIP,29736,26-35,Male
INV001267,SIP,2468,46-55,Female
INV004794,Redemption,361444,36-45,Female
INV003478,SIP,52371,26-35,Male
INV002843,SIP,586,26-35,Male
INV002643,Lumpsum,126161,36-45,Male
INV001801,SIP,6049,36-45,Male
INV003419,SIP,4327,18-25,Male
INV003445,Lumpsum,399290,36-45,Male
INV004338,SIP,486,46-55,Female
INV002280,SIP,20803,18-25,Male
INV001738,Lumpsum,290932,36-45,Female
INV002913,SIP,26412,56+,Male
INV002657,SIP,57944,36-45,Male
INV004365,Lumpsum,58440,26-35,Male
INV000667,SIP,45318,26-35,Male
INV004282,SIP,5939,26-35,Male
INV001263,Lumpsum,519866,36-45,Male
INV001868,Redemption,89359,26-35,Male
INV002897,SIP,14565,26-35,Male
INV001886,SIP,955,18-25,Male
INV004862,SIP,2005,26-35,Female
INV003906,Lumpsum,242575,36-45,Male
INV001406,SIP,8539,46-55,Male
INV002415,SIP,873,36-45,Male
INV004239,SIP,1097,18-25,Female
INV001597,SIP,15692,36-45,Male
INV001348,Lumpsum,172513,26-35,Female
INV001351,Lumpsum,161265,26-35,Male
INV003506,SIP,493,56+,Female
INV000505,Lumpsum,156251,36-45,Male
INV003853,Redemption,458003,26-35,Male
INV001820,SIP,4483,36-45,Female
INV000425,Lumpsum,545273,56+,Male
INV002261,Redemption,354175,18-25,Male
INV002264,SIP,9465,46-55,Female
INV001825,Lumpsum,469130,26-35,Male
INV001045,SIP,5200,36-45,Female
INV001211,SIP,435,26-35,Male
INV000181,Redemption,224140,36-45,Male
INV001929,Redemption,423207,56+,Male
INV000639,Lumpsum,44974,18-25,Female
INV001485,SIP,446,56+,Female
INV000414,SIP,2459,36-45,Male
INV002040,SIP,5327,36-45,Female
INV002583,Lumpsum,453454,46-55,Male
INV003582,Lumpsum,387081,36-45,Male
INV003769,SIP,16595,46-55,Female
INV000492,SIP,855,36-45,Male
INV000663,SIP,5621,26-35,Female
INV003580,Lumpsum,404530,26-35,Male
INV001602,SIP,499,36-45,Male
INV004835,SIP,2023,56+,Male
INV000150,Lumpsum,71260,18-25,Male
INV002384,SIP,4066,26-35,Male
INV002251,SIP,59033,26-35,Female
INV002142,SIP,9103,18-25,Male
INV001608,Lumpsum,66342,26-35,Male
INV004274,SIP,56463,26-35,Male
INV000388,SIP,3052,36-45,Male
INV002392,Lumpsum,303385,56+,Female
INV000029,Lumpsum,40092,26-35,Female
INV002897,Redemption,90543,26-35,Male
INV001523,Redemption,283709,36-45,Female
INV001131,Lumpsum,402204,36-45,Female
INV000784,Lumpsum,392096,36-45,Male
INV003844,SIP,10873,26-35,Female
INV003932,SIP,16232,26-35,Male
INV002666,SIP,963,46-55,Female
INV002847,SIP,3536,26-35,Male
INV000858,SIP,852,36-45,Female
INV002996,Lumpsum,6236,26-35,Male
INV003853,SIP,11579,26-35,Male
INV003782,Redemption,171668,36-45,Male
INV000310,SIP,14933,36-45,Male
INV002623,SIP,2184,36-45,Male
INV000281,Lumpsum,154408,26-35,Male
INV004265,SIP,6835,18-25,Male
INV000758,SIP,22951,56+,Male
INV000673,SIP,26396,36-45,Male
INV002641,Redemption,45785,56+,Male
INV003725,SIP,49192,26-35,Female
INV002152,Redemption,482839,46-55,Male
INV004079,Redemption,188946,36-45,Female
INV003511,SIP,25502,46-55,Male
INV001651,SIP,27336,18-25,Male
INV003545,SIP,21874,26-35,Female
INV002714,SIP,502,46-55,Male
INV004161,Redemption,167076,46-55,Male
INV001428,Lumpsum,187610,26-35,Male
INV004533,SIP,17644,36-45,Male
INV001662,Lumpsum,230009,36-45,Male
INV001257,SIP,15444,26-35,Female
INV002939,SIP,26976,18-25,Male
INV003620,SIP,24140,36-45,Female
INV004820,Lumpsum,318737,26-35,Male
INV004665,SIP,2751,36-45,Male
INV000597,SIP,42969,46-55,Male
INV004104,SIP,929,26-35,Male
INV000933,SIP,53835,36-45,Female
INV003495,SIP,24653,26-35,Female
INV004455,SIP,1665,18-25,Female
INV001486,Lumpsum,332839,46-55,Male
INV002245,Redemption,377163,26-35,Female
INV000584,SIP,23302,46-55,Female
INV004755,SIP,7849,18-25,Female
INV004903,SIP,578,26-35,Male
INV004695,Lumpsum,441357,26-35,Female
INV001599,Redemption,43409,36-45,Female
INV004529,SIP,10674,18-25,Male
INV003769,SIP,2070,46-55,Female
INV002422,SIP,2341,36-45,Male
INV003511,SIP,4674,46-55,Male
INV001790,Lumpsum,203747,46-55,Male
INV004973,SIP,6603,26-35,Male
INV004228,Lumpsum,204022,26-35,Female
INV002826,Lumpsum,80480,26-35,Male
INV002497,Lumpsum,94119,26-35,Female
INV003137,SIP,23493,36-45,Male
INV001366,SIP,4121,26-35,Female
INV004206,SIP,2214,26-35,Female
INV001388,Redemption,70098,46-55,Male
INV001184,SIP,1000,26-35,Female
INV004874,Lumpsum,152999,46-55,Male
INV002560,SIP,2345,26-35,Male
INV003496,SIP,483,26-35,Male
INV001997,Redemption,266188,56+,Female
INV003798,Redemption,184189,36-45,Male
INV001926,SIP,6287,46-55,Female
INV002104,SIP,2657,26-35,Female
INV003451,SIP,44501,18-25,Female
INV000564,Lumpsum,347184,56+,Female
INV003248,Redemption,519895,26-35,Male
INV004685,SIP,544,56+,Female
INV000939,SIP,1119,26-35,Male
INV001214,SIP,473,36-45,Male
INV003013,Lumpsum,135900,56+,Male
INV004531,SIP,14876,26-35,Male
INV003821,Lumpsum,75894,18-25,Female
INV002902,Redemption,505923,36-45,Male
INV004267,SIP,911,46-55,Male
INV000656,Lumpsum,66643,18-25,Male
INV000545,Redemption,336632,26-35,Male
INV004610,Lumpsum,580462,26-35,Female
INV004050,SIP,1149,26-35,Male
INV003681,SIP,10709,26-35,Female
INV003537,Redemption,347515,18-25,Male
INV002571,SIP,24593,36-45,Female
INV000238,SIP,2535,36-45,Male
INV000964,Lumpsum,29303,26-35,Male
INV004465,Lumpsum,270584,26-35,Male
INV001740,Lumpsum,24759,36-45,Female
INV003205,SIP,3536,26-35,Female
INV004763,SIP,1040,46-55,Female
INV000528,SIP,5187,56+,Male
INV002239,SIP,8518,26-35,Male
INV000453,SIP,24579,46-55,Male
INV001196,SIP,1615,26-35,Male
INV004547,SIP,1690,36-45,Female
INV004044,Redemption,217970,46-55,Male
INV001491,SIP,946,56+,Male
INV004366,SIP,2316,46-55,Female
INV002153,Redemption,131091,18-25,Female
INV004817,SIP,41476,26-35,Male
INV000918,SIP,4239,26-35,Male
INV000687,SIP,11480,36-45,Male
INV004151,SIP,12136,26-35,Male
INV002814,SIP,4670,36-45,Male
INV004154,SIP,975,18-25,Male
INV000611,SIP,827,26-35,Male
INV000056,Redemption,221278,26-35,Female
INV004981,Redemption,136229,18-25,Male
INV002119,SIP,863,26-35,Female
INV003590,Redemption,336713,46-55,Female
INV003311,SIP,2223,26-35,Male
INV000081,Redemption,201068,36-45,Male
INV000158,SIP,59926,36-45,Male
INV002801,Redemption,324307,18-25,Male
INV004505,SIP,5892,26-35,Male
INV002597,SIP,2066,26-35,Male
INV002682,SIP,889,26-35,Male
INV003306,Lumpsum,118319,36-45,Male
INV000533,Lumpsum,145993,56+,Male
INV004178,SIP,9248,26-35,Male
INV004841,SIP,2369,26-35,Male
INV000690,Redemption,40774,46-55,Male
INV001071,SIP,13811,36-45,Male
INV004390,Redemption,551211,18-25,Female
INV000988,Lumpsum,167986,36-45,Male
INV000507,SIP,1158,36-45,Male
INV001445,SIP,55664,26-35,Female
INV001279,SIP,13090,46-55,Male
INV000117,Redemption,307334,26-35,Female
INV002365,SIP,1082,46-55,Male
INV004277,SIP,453,26-35,Male
INV002989,SIP,21482,46-55,Male
INV003091,SIP,12263,36-45,Female
INV004984,SIP,42609,46-55,Female
INV002444,Lumpsum,226089,18-25,Female
INV002602,SIP,563,56+,Female
INV001115,Redemption,296398,26-35,Male
INV004531,Redemption,74267,26-35,Male
INV002707,SIP,514,26-35,Male
INV001001,Redemption,210192,26-35,Female
INV003707,Redemption,328113,36-45,Female
INV003948,SIP,9694,18-25,Female
INV004363,Redemption,85565,26-35,Male
INV002984,SIP,2584,26-35,Male
INV000217,SIP,4612,56+,Male
INV001034,Lumpsum,113001,26-35,Male
INV001648,Lumpsum,199817,46-55,Female
INV003069,Redemption,516189,56+,Female
INV001923,Lumpsum,361331,18-25,Female
INV004912,SIP,1198,18-25,Male
INV001281,SIP,12392,18-25,Male
INV002685,Redemption,185365,18-25,Male
INV004454,SIP,2471,36-45,Male
INV002397,SIP,8720,26-35,Male
INV004307,SIP,8447,26-35,Male
INV000436,SIP,56233,26-35,Male
INV002788,SIP,4738,26-35,Male
INV004207,SIP,6645,56+,Female
INV002153,SIP,2648,18-25,Female
INV003923,Redemption,381923,26-35,Female
INV001167,SIP,8998,36-45,Male
INV003882,Lumpsum,390687,36-45,Male
INV003011,Lumpsum,34001,18-25,Male
INV003918,SIP,4050,56+,Male
INV001331,Lumpsum,52890,26-35,Male
INV004471,SIP,2124,26-35,Female
INV000833,SIP,1945,18-25,Male
INV001739,SIP,436,36-45,Female
INV001218,SIP,7149,36-45,Male
INV001580,SIP,2379,26-35,Male
INV001145,SIP,8130,18-25,Female
INV000432,Lumpsum,271515,18-25,Female
INV003412,SIP,8334,18-25,Male
INV000654,Lumpsum,347711,18-25,Female
INV000775,SIP,11383,26-35,Male
INV001166,SIP,46034,26-35,Male
INV004191,Lumpsum,254812,26-35,Female
INV004993,Redemption,460750,36-45,Female
INV001920,SIP,4510,36-45,Female
INV003926,SIP,2108,46-55,Male
INV001649,SIP,11617,36-45,Male
INV001079,Lumpsum,528384,26-35,Male
INV002235,SIP,8730,36-45,Female
INV000854,SIP,1914,46-55,Female
INV001569,SIP,10541,46-55,Male
INV001103,SIP,3495,26-35,Female
INV002025,SIP,9432,26-35,Female
INV002590,Lumpsum,561069,36-45,Male
INV002670,SIP,1987,36-45,Male
INV004606,Lumpsum,310752,36-45,Male
INV004919,SIP,5096,26-35,Male
INV000677,Lumpsum,113385,26-35,Male
INV002435,SIP,7417,56+,Female
INV003227,Lumpsum,161774,36-45,Male
INV002547,SIP,2444,26-35,Male
INV002354,Redemption,74849,46-55,Male
INV003060,SIP,11301,56+,Female
INV001392,SIP,7854,26-35,Male
INV002879,SIP,8156,46-55,Male
INV002590,SIP,59126,36-45,Male
INV004124,SIP,28400,56+,Male
INV003478,SIP,5486,26-35,Male
INV003633,SIP,48130,26-35,Male
INV004254,Lumpsum,134070,36-45,Male
INV002189,SIP,485,36-45,Male
INV000556,Redemption,564587,18-25,Male
INV000147,SIP,2474,26-35,Male
INV004457,Lumpsum,257619,18-25,Male
INV001842,SIP,29211,26-35,Male
INV003829,SIP,1966,36-45,Male
INV002680,Redemption,168614,36-45,Male
INV003354,Lumpsum,75352,46-55,Male
INV001666,Redemption,338991,36-45,Male
INV001055,SIP,12026,26-35,Female
INV002557,SIP,807,26-35,Female
INV003112,SIP,2578,26-35,Female
INV001811,SIP,6105,18-25,Male
INV004301,Redemption,401124,18-25,Male
INV000725,SIP,2305,18-25,Male
INV001848,Lumpsum,442664,26-35,Male
INV004955,SIP,404,46-55,Male
INV004961,SIP,1657,36-45,Male
INV002193,SIP,1011,36-45,Female
INV000230,Lumpsum,102762,18-25,Male
INV001333,SIP,2025,26-35,Female
INV000230,Lumpsum,52502,18-25,Male
INV002563,Lumpsum,346909,18-25,Female
INV001470,SIP,22359,36-45,Male
INV003553,Lumpsum,104265,36-45,Male
INV003545,Lumpsum,449825,26-35,Female
INV004254,SIP,16694,36-45,Male
INV000124,SIP,11721,36-45,Female
INV003194,SIP,8449,26-35,Female
INV004646,SIP,7214,18-25,Female
INV003297,SIP,4668,36-45,Female
INV001227,Lumpsum,521214,36-45,Male
INV004948,SIP,5231,56+,Male
INV002261,SIP,5050,18-25,Male
INV003041,SIP,2533,36-45,Male
INV004591,Lumpsum,334397,26-35,Male
INV000826,SIP,2178,36-45,Female
INV003613,SIP,2341,26-35,Male
INV004602,SIP,4631,26-35,Female
INV003381,Redemption,167404,36-45,Female
INV004212,Redemption,34615,36-45,Male
INV002622,SIP,4116,18-25,Female
INV000032,Redemption,209290,36-45,Male
INV004875,Redemption,324185,26-35,Male
INV000098,SIP,493,36-45,Male
INV001757,SIP,2398,46-55,Male
INV003708,SIP,12623,46-55,Male
INV001156,SIP,2856,56+,Female
INV003353,Lumpsum,156461,26-35,Female
INV004043,SIP,512,36-45,Female
INV000873,SIP,565,26-35,Male
INV000821,Lumpsum,32656,36-45,Male
INV000744,Lumpsum,509502,56+,Female
INV004996,SIP,2027,46-55,Male
INV000745,SIP,2287,26-35,Female
INV001806,Redemption,354063,36-45,Male
INV003201,Lumpsum,427481,36-45,Female
INV002707,Redemption,117680,26-35,Male
INV000746,Redemption,204780,36-45,Male
INV004216,Lumpsum,133240,26-35,Male
INV003636,SIP,13165,46-55,Female
INV001735,SIP,811,56+,Male
INV001680,SIP,5096,26-35,Male
INV001446,Redemption,352130,26-35,Male
INV001448,Lumpsum,295585,26-35,Female
INV002933,SIP,2285,36-45,Female
INV003882,SIP,2721,36-45,Male
INV001842,Redemption,263735,26-35,Male
INV003310,Lumpsum,364041,26-35,Male
INV000693,SIP,9911,26-35,Male
INV000809,Lumpsum,323113,56+,Male
INV002825,SIP,4607,36-45,Male
INV002230,SIP,51708,36-45,Male
INV004123,SIP,2054,36-45,Male
INV004436,Lumpsum,428983,56+,Male
INV004324,SIP,3576,36-45,Male
INV002702,Redemption,152599,36-45,Male
INV004703,Redemption,204909,56+,Female
INV004283,Redemption,64720,26-35,Male
INV003077,SIP,29523,18-25,Female
INV001594,Redemption,206556,26-35,Male
INV001790,SIP,41858,46-55,Male
INV000641,SIP,25786,26-35,Male
INV002913,SIP,24582,56+,Male
INV001697,SIP,55683,18-25,Male
INV002365,Redemption,57133,46-55,Male
INV003924,SIP,4951,26-35,Male
INV001217,SIP,15085,26-35,Male
INV003797,Lumpsum,365341,26-35,Male
INV001529,Redemption,379592,56+,Male
INV001782,Redemption,440974,36-45,Female
INV004942,SIP,8357,26-35,Female
INV004193,Lumpsum,411919,26-35,Male
INV001927,Redemption,396112,56+,Male
INV000550,SIP,2240,26-35,Male
INV000251,Redemption,189747,26-35,Male
INV002528,Redemption,216728,46-55,Male
INV000657,SIP,8418,26-35,Female
INV000018,Lumpsum,85818,56+,Male
INV002138,SIP,4074,46-55,Female
INV001378,Lumpsum,324906,36-45,Male
INV000090,SIP,8536,26-35,Female
INV001293,Redemption,416560,36-45,Male
INV000649,Lumpsum,149708,36-45,Male
INV002200,SIP,28571,26-35,Male
INV001937,SIP,950,18-25,Male
INV003399,Redemption,109986,26-35,Female
INV001385,SIP,524,26-35,Male
INV003863,SIP,1061,36-45,Male
INV004388,Redemption,429657,26-35,Female
INV003253,Lumpsum,78045,56+,Male
INV002353,Redemption,471172,46-55,Male
INV002128,Lumpsum,279359,26-35,Female
INV003940,Redemption,191056,36-45,Male
INV004839,Lumpsum,231149,26-35,Male
INV004343,SIP,11560,18-25,Male
INV004668,SIP,12936,26-35,Male
INV001765,Redemption,306945,46-55,Male
INV001312,Lumpsum,21334,26-35,Male
INV002784,Lumpsum,112479,26-35,Male
INV003672,Lumpsum,73398,36-45,Male
INV000752,Lumpsum,116302,46-55,Male
INV003340,SIP,1629,26-35,Male
INV003044,SIP,599,18-25,Female
INV000651,SIP,6188,18-25,Male
INV001744,SIP,2183,26-35,Male
INV003853,SIP,3496,26-35,Male
INV003639,SIP,6970,36-45,Female
INV004139,Redemption,299284,56+,Female
INV004857,Lumpsum,165836,26-35,Male
INV000442,SIP,2836,26-35,Male
INV001233,Redemption,136432,26-35,Male
INV002758,SIP,5729,26-35,Male
INV001810,Redemption,209249,26-35,Female
INV000626,Lumpsum,134245,26-35,Female
INV004934,SIP,5533,26-35,Female
INV000005,Lumpsum,312113,26-35,Female
INV003989,Lumpsum,335960,26-35,Male
INV001858,SIP,2886,36-45,Male
INV004392,SIP,3147,18-25,Male
INV004734,SIP,55013,36-45,Male
INV004594,SIP,13561,26-35,Female
INV003033,Lumpsum,353264,36-45,Male
INV004196,Lumpsum,177675,46-55,Male
INV002945,SIP,9107,26-35,Male
INV000480,Redemption,53506,18-25,Male
INV003208,SIP,2324,46-55,Male
INV002306,SIP,3532,18-25,Male
INV002894,Redemption,121472,26-35,Male
INV003808,Redemption,329191,46-55,Female
INV001725,SIP,9743,36-45,Male
INV003961,Lumpsum,192957,46-55,Male
INV000428,Redemption,376098,36-45,Male
INV000667,SIP,25031,26-35,Male
INV000458,Lumpsum,75429,56+,Male
INV003343,SIP,45635,36-45,Male
INV002327,Redemption,87967,26-35,Male
INV004420,SIP,548,36-45,Male
INV000145,Redemption,125128,26-35,Male
INV001394,SIP,16085,56+,Male
INV000577,Redemption,99831,36-45,Male
INV004566,SIP,58248,26-35,Male
INV002486,Redemption,132552,56+,Male
INV004451,SIP,8560,56+,Male
INV002625,Lumpsum,461585,46-55,Female
INV003448,SIP,1006,26-35,Male
INV002040,SIP,15655,36-45,Female
INV002475,Redemption,64620,26-35,Male
INV000801,SIP,5011,36-45,Male
INV003695,SIP,3272,36-45,Male
INV001545,Lumpsum,389619,26-35,Male
INV002986,Lumpsum,290990,26-35,Male
INV000531,SIP,48301,56+,Male
INV001948,SIP,22055,18-25,Female
INV004510,Lumpsum,424756,56+,Male
INV000776,SIP,570,26-35,Male
INV002496,SIP,17255,36-45,Male
INV000955,SIP,6412,26-35,Male
INV002051,SIP,17564,46-55,Female
INV004898,Lumpsum,354785,56+,Female
INV002520,SIP,936,36-45,Male
INV004918,Redemption,437609,56+,Female
INV000854,SIP,4161,46-55,Female
INV001037,Redemption,548950,36-45,Female
INV002532,SIP,49169,56+,Female
INV001576,SIP,27620,46-55,Female
INV004078,Lumpsum,205962,18-25,Male
INV002155,SIP,543,56+,Male
INV004694,SIP,2959,26-35,Male
INV001849,SIP,416,36-45,Female
INV002161,Redemption,180152,26-35,Male
INV002039,Lumpsum,438431,46-55,Male
INV001548,SIP,2844,26-35,Male
INV001329,Lumpsum,128802,36-45,Female
INV001771,Lumpsum,366048,46-55,Male
INV001367,SIP,28146,36-45,Male
INV000359,SIP,5164,18-25,Male
INV004944,Redemption,188219,18-25,Male
INV001483,Lumpsum,178632,36-45,Male
INV002675,SIP,919,36-45,Male
INV004984,SIP,41483,46-55,Female
INV003459,Redemption,184281,26-35,Female
INV000444,SIP,10659,36-45,Female
INV003591,Lumpsum,249026,26-35,Female
INV004535,SIP,40422,26-35,Female
INV003911,SIP,555,36-45,Male
INV004747,Lumpsum,238793,36-45,Male
INV001456,SIP,8987,36-45,Male
INV002808,SIP,2864,26-35,Male
INV004934,SIP,1100,26-35,Female
INV000894,SIP,1779,36-45,Female
INV002994,SIP,6152,18-25,Male
INV000912,Lumpsum,381066,36-45,Male
INV000678,SIP,16172,26-35,Male
INV002096,SIP,22219,18-25,Female
INV000079,SIP,2684,26-35,Male
INV002135,Lumpsum,157087,56+,Male
INV003077,SIP,2510,18-25,Female
INV004226,SIP,29665,18-25,Male
INV000419,SIP,12669,56+,Female
INV002578,SIP,28132,26-35,Male
INV004803,SIP,8460,18-25,Female
INV003431,Lumpsum,319417,18-25,Male
INV003971,SIP,24812,26-35,Male
